Order_ID,Customer_ID,Customer_Name,Customer_Email,Location,Product_ID,Product_Name,Category,Price,Discount,Payment_Method,Order_Status,Purchase_Date,Shipping_Date,Quantity,Unit_Cost,Total_Sales,Cost_Price,Total_Cost,Profit,Tax,Final_Revenue,Shipping_Cost,Net_Revenue,Customer_Rating,Return_Status,Country,State,City,Emp_ID,Shipping_Delay,Shipping_Date_year,Shipping_order_month,Order_Processing_Time,Customer_Satisfaction,Purchase_Month,Order_Type
ORD622,d4d85776-8f8c-446b-8875-cbe10e0f44c5,Olivia Leonard,gordonanthony@martinez.org,Kevinmouth,PROD622,Laptop,Clothing,575.51,10.1,Cash on Delivery,Delivered,2025-06-01,2025-01-22,2,517.38349,1034.76698,402.857,805.714,229.05298,51.738349,983.028631,23.09,959.938631,4.2,Not Returned,Germany,Berlin,Alvaradotown,EMP938,2.0,2025,1,-130,High,2025-06,Cheap
ORD624,2c9efa3f-88a5-46cd-a4eb-a13300a60473,Sarah Herrera,shepherdamanda@oneill.info,North Vanessa,PROD624,Perfume,Beauty,213.08,39.16,UPI,Delivered,2025-11-01,2025-02-07,4,129.637872,518.551488,149.156,596.624,-78.072512,25.9275744,492.6239136,23.09,469.5339136,4.2,Not Returned,Germany,Berlin,Robinsonberg,EMP900,5.0,2025,2,-267,High,2025-11,Cheap
ORD626,1d36b917-7620-474e-b787-2e91e92c0a04,Robert Brown,april25@frey.com,Pattonside,PROD626,Science Textbook,Books,316.77,27.23,Debit Card,Pending,2025-03-01,2025-01-15,3,230.513529,691.540587,221.739,665.217,26.323587,34.57702935,656.9635577,23.09,633.8735577,4.2,Not Returned,Australia,Queensland,Port Tammy,EMP915,10.0,2025,1,-45,High,2025-03,Cheap
ORD628,f8cf3d27-22f3-44ce-b682-a0bd62ae7a69,Jessica Mills,uhopkins@hotmail.com,Rileyton,PROD628,Smartwatch,Electronics,635.11,16.05,Cash on Delivery,Returned,2025-02-01,2025-01-10,2,533.174845,1066.34969,444.577,889.154,177.19569,53.3174845,1013.032206,23.09,989.9422055,4.2,Not Returned,Germany,Berlin,Amyborough,EMP900,5.0,2025,1,-22,High,2025-02,Cheap
ORD630,e0b3f998-676d-46df-aa1b-bde8a5238457,Beverly Floyd,hollywilson@ashley.com,New Lisa,PROD630,Jacket,Clothing,675.54,48.46,Net Banking,Shipped,2025-10-01,2025-01-17,4,348.173316,1392.693264,472.878,1891.512,-498.818736,69.6346632,1323.058601,23.09,1299.968601,4.2,Not Returned,Canada,Quebec,Port Jamesbury,EMP900,10.0,2025,1,-257,High,2025-10,Expensive
ORD631,07b7c852-9cd0-41cd-8b20-016e52734882,Amy Powers,jacksonstephanie@gmail.com,West Steven,PROD631,Laptop,Electronics,926.21,33.91,UPI,Returned,2025-10-01,2025-01-20,1,612.132189,612.132189,648.347,648.347,-36.214811,30.60660945,581.5255796,23.09,558.4355796,4.2,Not Returned,India,Maharashtra,North Justinborough,EMP849,5.0,2025,1,-254,High,2025-10,Cheap
ORD632,9754cb5a-c09f-40c3-beb5-6eb4e5c52229,Jeremy Bradshaw,phillipsdouglas@conner-west.com,New Melissastad,PROD632,Jeans,Clothing,260.08,22.63,Debit Card,Shipped,2025-02-01,2025-01-22,1,201.223896,201.223896,182.056,182.056,19.167896,10.0611948,191.1627012,23.09,168.0727012,4.2,Returned,Australia,New South Wales,Port John,EMP790,4.0,2025,1,-10,High,2025-02,Cheap
ORD633,79494116-41d6-461c-9c51-bc67806605f8,Cynthia Moran,jenniferbarr@graves.com,Jonesfurt,PROD633,Dress,Clothing,978.47,27.75,UPI,Cancelled,2025-09-01,2025-02-02,4,706.944575,2827.7783,684.929,2739.716,88.0623,141.388915,2686.389385,23.09,2663.299385,4.2,Not Returned,Canada,British Columbia,South Aaron,EMP728,3.0,2025,2,-211,High,2025-09,Expensive
ORD642,ddeea066-c2aa-48b4-a3d0-516b77987790,Ms. Melissa Sharp,shahallison@gmail.com,Jasonfort,PROD642,Running Shoes,Sports,347.64,47.3,UPI,Pending,2025-08-01,2025-01-22,4,183.20628,732.82512,243.348,973.392,-240.56688,36.641256,696.183864,23.09,673.093864,4.2,Not Returned,USA,New York,Port Elizabeth,EMP763,5.0,2025,1,-191,High,2025-08,Cheap
ORD643,ecf54482-30c5-41b7-b903-0329bacebe95,John Martinez,jonesmikayla@gmail.com,Grahamport,PROD643,Blender,Home & Kitchen,758.49,28.32,UPI,Pending,2025-12-01,2025-01-26,1,543.685632,543.685632,530.943,530.943,12.742632,27.1842816,516.5013504,23.09,493.4113504,4.2,Not Returned,France,Normandy,Lindaside,EMP900,4.0,2025,1,-309,High,2025-12,Cheap
ORD645,969501b1-8192-491c-9363-17d1fcb6b4d0,Marc Gonzales,marvincross@dunn-rodriguez.com,Davidfurt,PROD645,Science Textbook,Books,108.79,42.91,Debit Card,Shipped,2025-03-01,2025-01-08,5,62.108211,310.541055,76.153,380.765,-70.223945,15.52705275,295.0140023,23.09,271.9240023,4.2,Not Returned,Canada,British Columbia,New Courtneyville,EMP804,5.0,2025,1,-52,High,2025-03,Cheap
ORD650,9c9e7c92-adda-4753-acec-16215e802b27,Robert Vasquez,morgancourtney@gmail.com,Laurenstad,PROD650,Dress,Clothing,373.71,34.87,Credit Card,Delivered,2025-12-01,2025-01-30,2,243.397323,486.794646,261.597,523.194,-36.399354,24.3397323,462.4549137,23.09,439.3649137,4.2,Returned,Canada,British Columbia,Port Philip,EMP900,5.0,2025,1,-305,High,2025-12,Cheap
ORD651,4126f110-1590-413e-83bb-e0fdce7967e9,Jessica Jones,diamondstark@mccann.biz,Robertsside,PROD651,Science Textbook,Books,91.37,2.57,PayPal,Delivered,2025-04-01,2025-01-23,4,89.021791,356.087164,63.959,255.836,100.251164,17.8043582,338.2828058,23.09,315.1928058,4.2,Not Returned,Germany,Hamburg,Walkerview,EMP900,5.0,2025,1,-68,High,2025-04,Cheap
ORD656,b66dcfc8-2791-454c-9550-3f7b2373d3ac,Ruben Mills,larsenbobby@gates.com,Port Donald,PROD656,Smartphone,Electronics,953.12,19.33,Debit Card,Delivered,2025-02-01,2025-01-24,5,768.881904,3844.40952,667.184,3335.92,508.48952,192.220476,3652.189044,23.09,3629.099044,4.2,Not Returned,UK,Wales,Jonathanville,EMP199,0.0,2025,1,-8,High,2025-02,Expensive
ORD661,4ec0070c-bd34-4c84-8061-4d83ad1a49ea,Travis Richards,brandon92@reyes.info,New Christian,PROD661,Jacket,Clothing,793.68,23.6,Cash on Delivery,Pending,2025-03-01,2025-01-09,3,606.37152,1819.11456,555.576,1666.728,152.38656,90.955728,1728.158832,23.09,1705.068832,4.2,Not Returned,Australia,New South Wales,New Johnview,EMP900,8.0,2025,1,-51,High,2025-03,Expensive
ORD662,5a6622ee-7eee-48b6-a494-dd29ac003d9a,Ashley Carter,angela37@gmail.com,Johnport,PROD662,Tennis Racket,Sports,197.26,24.68,Debit Card,Cancelled,2025-09-01,2025-02-07,4,148.576232,594.304928,138.082,552.328,41.976928,29.7152464,564.5896816,23.09,541.4996816,4.2,Not Returned,UK,England,Debraview,EMP900,5.0,2025,2,-206,High,2025-09,Cheap
ORD671,0b4249cf-a3d9-4bdd-8fcf-7a6da7b5c9b1,Audrey Ramirez,weaveraimee@hotmail.com,Lucasport,PROD671,Self-Help,Books,801.84,37.44,UPI,Shipped,2025-08-01,2025-01-25,4,501.631104,2006.524416,561.288,2245.152,-238.627584,100.3262208,1906.198195,23.09,1883.108195,4.2,Returned,Australia,Victoria,Christineborough,EMP900,8.0,2025,1,-188,High,2025-08,Expensive
ORD673,65c93920-5ec1-4e34-93da-c5460b72dfe9,Kimberly Ramos,karasilva@hotmail.com,Kirstenside,PROD673,Vacuum Cleaner,Home & Kitchen,49.37,23.02,Credit Card,Returned,2025-08-01,2025-02-07,2,38.005026,76.010052,34.559,69.118,6.892052,3.8005026,72.2095494,23.09,49.1195494,4.2,Not Returned,Germany,Bavaria,Williamsland,EMP900,5.0,2025,2,-175,High,2025-08,Cheap
ORD674,f3c8f8a8-3ddf-4be8-a7fa-d5c1f4cdfaf0,Jennifer Hughes,cassandra31@rowe.biz,Davenportland,PROD674,Running Shoes,Sports,43.95,4.93,Cash on Delivery,Shipped,2025-09-01,2025-01-19,4,41.783265,167.13306,30.765,123.06,44.07306,8.356653,158.776407,23.09,135.686407,4.2,Not Returned,Australia,New South Wales,North Brendatown,EMP900,0.0,2025,1,-225,High,2025-09,Cheap
ORD675,0b81ff8d-ae4b-43fd-9ead-ffed48a34a2d,Jessica Jordan,benjamin64@yahoo.com,North David,PROD675,Laptop,Electronics,835.03,11.79,Debit Card,Pending,2025-02-01,2025-01-19,3,736.579963,2209.739889,584.521,1753.563,456.176889,110.4869945,2099.252895,23.09,2076.162895,4.2,Not Returned,Germany,Bavaria,Amyshire,EMP900,5.0,2025,1,-13,High,2025-02,Expensive
ORD676,536577bd-92f0-4e69-ab77-87e949cf9a2b,Traci Clark,uhampton@yahoo.com,Thomasview,PROD676,T-Shirt,Clothing,757.66,47.48,Debit Card,Delivered,2025-05-01,2025-01-06,3,397.923032,1193.769096,530.362,738.052,-397.316904,59.6884548,1134.080641,23.09,1110.990641,4.2,Not Returned,India,Maharashtra,Sweeneychester,EMP711,5.0,2025,1,-115,High,2025-05,Cheap
ORD677,2247fc65-0a71-46f3-a986-37a701508c66,Adam Williams,ericreyes@hotmail.com,South Susan,PROD677,Science Textbook,Books,625.15,30.64,UPI,Cancelled,2025-10-01,2025-01-14,1,433.60404,433.60404,437.605,437.605,-4.00096,21.680202,411.923838,23.09,388.833838,4.2,Not Returned,Canada,Quebec,Port Gina,EMP782,6.0,2025,1,-260,High,2025-10,Cheap
ORD678,a1a84453-d542-47b8-9f00-5116d1a18101,Michael Brown,christyhines@wang-thomas.com,Johntown,PROD678,Perfume,Beauty,556.19,4.83,Cash on Delivery,Cancelled,2025-02-01,2025-01-10,2,529.326023,1058.652046,389.333,778.666,279.986046,52.9326023,1005.719444,23.09,982.6294437,4.2,Not Returned,India,Karnataka,East Kellyfurt,EMP972,4.0,2025,1,-22,High,2025-02,Cheap
ORD679,781a895b-b42f-4641-a63f-03ea3d7456a5,Calvin Lara,davisadrienne@gmail.com,Frederickport,PROD679,T-Shirt,Clothing,93.79,15.62,Credit Card,Delivered,2025-06-01,2025-01-15,1,79.140002,79.140002,65.653,65.653,13.487002,3.9570001,75.1830019,23.09,52.0930019,4.2,Not Returned,USA,Texas,North Lori,EMP900,3.0,2025,1,-137,High,2025-06,Cheap
ORD682,136af91d-d997-404d-bb36-4f023c9cdd7b,Michael Mccarthy,howard80@gmail.com,New Ernest,PROD682,Headphones,Electronics,276.43,39.55,Cash on Delivery,Delivered,2025-07-01,2025-01-08,4,167.101935,668.40774,193.501,774.004,-105.59626,33.420387,634.987353,23.09,611.897353,4.2,Returned,UK,England,New Joshuaburgh,EMP204,0.0,2025,1,-174,High,2025-07,Cheap
ORD684,04b81952-88f0-443c-b36c-80803b45582f,Michael Irwin,zmcdonald@hotmail.com,Larsontown,PROD684,Smartwatch,Electronics,712.74,37.0,Debit Card,Pending,2025-10-01,2025-02-02,2,449.0262,898.0524,498.918,997.836,-99.7836,44.90262,853.14978,23.09,830.05978,4.2,Not Returned,UK,Scotland,Port Johnstad,EMP900,0.0,2025,2,-241,High,2025-10,Expensive
ORD687,50c29c68-f5b5-4aa9-947f-cf2624c7103a,Michael Bowen,nchapman@hotmail.com,Ericstad,PROD687,Shampoo,Beauty,230.21,13.69,Credit Card,Returned,2025-03-01,2025-01-16,5,198.694251,993.471255,161.147,738.052,187.736255,49.67356275,943.7976923,23.09,920.7076923,4.2,Not Returned,USA,Texas,New Margaret,EMP900,2.0,2025,1,-44,High,2025-03,Cheap
ORD688,caa13af7-16ca-4fb2-b6dd-f6fb973f627a,George Fletcher,lisawheeler@barnes-smith.info,Walkerville,PROD688,Blender,Home & Kitchen,431.96,3.71,UPI,Delivered,2025-05-01,2025-01-17,2,415.934284,831.868568,302.372,604.744,227.124568,41.5934284,790.2751396,23.09,767.1851396,4.2,Not Returned,France,Normandy,South Lonnie,EMP900,5.0,2025,1,-104,High,2025-05,Cheap
ORD689,f81e2ae6-dc8e-4c91-a947-8bf0fabac4d3,Tamara Howard,hughesjason@hale-graham.com,Port Tammymouth,PROD689,Laptop,Electronics,187.63,27.09,PayPal,Cancelled,2025-10-01,2025-01-10,5,136.801033,684.005165,131.341,656.705,27.300165,34.20025825,649.8049067,23.09,626.7149067,4.2,Not Returned,Canada,Quebec,North Shawn,EMP900,5.0,2025,1,-264,High,2025-10,Cheap
ORD690,369f0e27-57f5-4131-ad04-53511b6c80de,Eric Clements,butlersharon@yahoo.com,South Mariaborough,PROD690,Science Textbook,Books,537.92,29.05,PayPal,Shipped,2025-01-01,2025-01-30,3,381.65424,1144.96272,376.544,1129.632,15.33072,57.248136,1087.714584,23.09,1064.624584,4.2,Not Returned,Canada,Quebec,Port Jenniferborough,EMP900,4.0,2025,1,29,High,2025-01,Expensive
ORD691,80e43093-33df-4c86-a744-684951b3b6c6,Adrienne Taylor,robbinsmatthew@hotmail.com,Smithport,PROD691,Headphones,Electronics,206.87,5.82,UPI,Pending,2025-08-01,2025-01-28,3,194.830166,584.490498,144.809,434.427,150.063498,29.2245249,555.2659731,23.09,532.1759731,4.2,Not Returned,India,Karnataka,Wellsberg,EMP300,6.0,2025,1,-185,High,2025-08,Cheap
ORD694,a5737f2f-7e87-4da4-aa2a-44cfd08a382c,Sandra Hester,dunnjohn@gmail.com,Paultown,PROD694,Blender,Home & Kitchen,663.57,27.05,Credit Card,Pending,2025-07-01,2025-01-08,3,484.074315,1452.222945,464.499,1393.497,58.725945,72.61114725,1379.611798,23.09,1356.521798,4.2,Not Returned,Germany,Bavaria,Sherrychester,EMP953,3.0,2025,1,-174,High,2025-07,Expensive
ORD696,32e729c3-4cde-4de0-b5c1-6d2561a3e045,Richard Branch,nray@robertson-meyer.org,East Wendy,PROD696,Air Purifier,Home & Kitchen,322.64,33.25,Debit Card,Cancelled,2025-11-01,2025-01-19,5,215.3622,1076.811,225.848,738.052,-52.429,53.84055,1022.97045,23.09,999.88045,4.2,Not Returned,France,Provence-Alpes-Côte d'Azur,Port Patriciaton,EMP621,8.0,2025,1,-286,High,2025-11,Cheap
ORD698,59ca570d-0016-436f-a71a-41f0e01aed5b,Benjamin Solomon,matthew18@ramirez.com,Aaronville,PROD698,Yoga Mat,Sports,33.12,23.08,UPI,Delivered,2025-09-01,2025-01-31,5,25.475904,127.37952,23.184,115.92,11.45952,6.368976,121.010544,23.09,97.920544,4.2,Not Returned,Germany,Berlin,Lake Jason,EMP650,10.0,2025,1,-213,High,2025-09,Cheap
ORD700,ca0fa057-2a3c-4cdf-a293-890d50ebc2ff,Jonathan Roberts,thomaspowers@yahoo.com,Reedview,PROD700,Fiction Novel,Books,858.64,42.69,UPI,Shipped,2025-11-01,2025-01-19,2,492.086584,984.173168,601.048,1202.096,-217.922832,49.2086584,934.9645096,23.09,911.8745096,4.2,Not Returned,UK,Wales,New Davidborough,EMP775,5.0,2025,1,-286,High,2025-11,Expensive
ORD703,53307585-dafd-45eb-bb3b-96cf09a574b9,Bianca Aguirre,stephanietrujillo@yahoo.com,Davisport,PROD703,Shampoo,Beauty,673.01,40.04,UPI,Cancelled,2025-03-01,2025-01-13,1,403.536796,403.536796,471.107,471.107,-67.570204,20.1768398,383.3599562,23.09,360.2699562,4.2,Not Returned,France,Normandy,Port Darryl,EMP530,1.0,2025,1,-47,High,2025-03,Cheap
ORD714,65fcfd63-11b2-41db-a6b0-81b3ee067a8c,Christopher Harris,wstephens@yahoo.com,Robertfort,PROD714,Jacket,Clothing,610.74,25.9,Credit Card,Shipped,2025-05-01,2025-01-21,4,452.55834,1810.23336,427.518,738.052,100.16136,90.511668,1719.721692,23.09,1696.631692,4.2,Not Returned,India,Karnataka,Daisyton,EMP900,5.0,2025,1,-100,High,2025-05,Cheap
ORD716,8139795f-1c0a-49fc-a849-b1d4931b52b8,Jessica Fields,arielgraham@gmail.com,Lake Beth,PROD716,Tennis Racket,Sports,249.99,40.81,Cash on Delivery,Pending,2025-07-01,2025-01-18,1,147.969081,147.969081,174.993,174.993,-27.023919,7.39845405,140.570627,23.09,117.480627,4.2,Not Returned,Australia,Queensland,Brandyborough,EMP561,5.0,2025,1,-164,High,2025-07,Cheap
ORD717,b6f8f68b-efbe-4cf9-ab43-022f6cac7a7f,Matthew Fritz,stevensanchez@yahoo.com,North Matthew,PROD717,Self-Help,Books,493.16,15.09,Cash on Delivery,Returned,2025-08-01,2025-01-27,5,418.742156,2093.71078,345.212,1726.06,367.65078,104.685539,1989.025241,23.09,1965.935241,4.2,Not Returned,Germany,Berlin,New Ashleyview,EMP900,5.0,2025,1,-186,High,2025-08,Expensive
ORD718,40da8ee0-6214-47ba-b027-77878e7ca0a9,Julia Baird,christina77@gmail.com,Scottberg,PROD718,Perfume,Beauty,751.93,0.01,Credit Card,Delivered,2025-07-01,2025-01-16,1,751.854807,751.854807,526.351,526.351,225.503807,37.59274035,714.2620667,23.09,691.1720666,4.2,Not Returned,Australia,New South Wales,Williamsshire,EMP939,5.0,2025,1,-166,High,2025-07,Cheap
ORD721,886ffecb-2b85-4c88-a314-fe32d89b8c4b,Maria Jordan,zdavis@gmail.com,Lake Heather,PROD721,Smartwatch,Electronics,890.24,1.83,Cash on Delivery,Pending,2025-09-01,2025-01-31,3,873.948608,2621.845824,623.168,1869.504,752.341824,131.0922912,2490.753533,23.09,2467.663533,4.2,Not Returned,Canada,Quebec,Rogerberg,EMP900,7.0,2025,1,-213,High,2025-09,Expensive
ORD724,c8fdc81a-db9a-410d-b00a-891281e44b50,Jonathan Nicholson,ashley51@yahoo.com,Port Veronicaton,PROD724,Self-Help,Books,60.42,32.9,Debit Card,Returned,2025-10-01,2025-01-10,4,40.54182,162.16728,42.294,169.176,-7.00872,8.108364,154.058916,23.09,130.968916,4.2,Not Returned,France,Normandy,Elizabethport,EMP900,5.0,2025,1,-264,High,2025-10,Cheap
ORD725,d1371d66-2925-4d0c-bbf1-29443018eb43,David White,melissa02@sanders.biz,Kathrynmouth,PROD725,Tennis Racket,Sports,662.21,19.7,UPI,Pending,2025-05-01,2025-01-20,1,531.75463,531.75463,463.547,463.547,68.20763,26.5877315,505.1668985,23.09,482.0768985,4.2,Not Returned,India,Karnataka,Daniellemouth,EMP900,0.0,2025,1,-101,High,2025-05,Cheap
ORD726,fc7e4107-d451-4cea-8bd8-f4b6ac3a5e7c,Robert Weaver,carterjessica@yahoo.com,North Barbara,PROD726,Smartwatch,Electronics,528.88,8.86,PayPal,Pending,2025-09-01,2025-02-05,5,482.021232,2410.10616,370.216,1851.08,559.02616,120.505308,2289.600852,23.09,2266.510852,4.2,Not Returned,Australia,New South Wales,Scottshire,EMP913,4.0,2025,2,-208,High,2025-09,Expensive
ORD727,718e3a1f-b88f-48cf-a711-572184fa66a7,Jennifer Mitchell,efreeman@yahoo.com,Wileyton,PROD727,Headphones,Electronics,404.7,1.42,UPI,Returned,2025-03-01,2025-01-30,2,398.95326,797.90652,283.29,566.58,231.32652,39.895326,758.011194,23.09,734.921194,4.2,Not Returned,USA,Texas,Steveview,EMP837,5.0,2025,1,-30,High,2025-03,Cheap
ORD730,8c27c1f4-fe0d-46de-aae6-664155f56e67,Bradley Carroll,rebeccaclarke@yahoo.com,Port Jessemouth,PROD730,Jacket,Clothing,687.57,13.29,Debit Card,Pending,2025-10-01,2025-01-19,3,596.191947,1788.575841,481.299,1443.897,344.678841,89.42879205,1699.147049,23.09,1676.057049,4.2,Not Returned,Australia,Queensland,South Tiffanyburgh,EMP996,3.0,2025,1,-255,High,2025-10,Expensive
ORD739,627b3dc2-c506-4dcd-95e4-3a8955542af0,Andrea Stevenson,alvarezallison@white.com,Colonmouth,PROD739,Smartwatch,Electronics,838.02,23.92,UPI,Cancelled,2025-02-01,2025-01-04,4,637.565616,2550.262464,586.614,2346.456,203.806464,127.5131232,2422.749341,23.09,2399.659341,4.2,Not Returned,Australia,Victoria,Ianfort,EMP444,5.0,2025,1,-28,High,2025-02,Expensive
ORD742,a954d4d7-80d2-477f-a66f-4b614d26a079,Gregory Burgess,gregory88@hotmail.com,New Stevenberg,PROD742,Headphones,Electronics,123.25,10.68,Net Banking,Pending,2025-09-01,2025-01-28,5,110.0869,550.4345,86.275,431.375,119.0595,27.521725,522.912775,23.09,499.822775,4.2,Not Returned,India,Tamil Nadu,Lake Terry,EMP733,5.0,2025,1,-216,High,2025-09,Cheap
ORD743,a1233b28-1959-4229-a929-c49b6608ba91,Dawn Forbes,idorsey@hotmail.com,West Andreaberg,PROD743,Blender,Home & Kitchen,143.77,49.3,Net Banking,Shipped,2025-11-01,2025-01-11,4,72.89139,291.56556,100.639,402.556,-110.99044,14.578278,276.987282,23.09,253.897282,4.2,Not Returned,Canada,British Columbia,Brittanyview,EMP422,5.0,2025,1,-294,High,2025-11,Cheap
ORD744,49c09e93-e595-423a-92b3-b4f936bb8912,James Johnson,chambersstephen@nicholson.com,Foxview,PROD744,Lipstick,Beauty,317.73,39.75,Debit Card,Returned,2025-01-01,2025-01-04,4,191.432325,765.7293,222.411,889.644,-123.9147,38.286465,727.442835,23.09,704.352835,4.2,Not Returned,Canada,Quebec,New Sueberg,EMP246,5.0,2025,1,3,High,2025-01,Cheap
ORD745,42032cf2-8277-4cee-8871-8c68b19d319f,Antonio Benitez,garnerrandy@dunn-kramer.com,East Mary,PROD745,Jeans,Clothing,573.98,18.63,Net Banking,Pending,2025-08-01,2025-01-18,1,467.047526,467.047526,401.786,401.786,65.261526,23.3523763,443.6951497,23.09,420.6051497,4.2,Not Returned,Germany,Bavaria,Denisechester,EMP681,7.0,2025,1,-195,High,2025-08,Cheap
ORD747,55c82a05-0b4c-4de5-9610-12e9b7573277,James Johnson,youngmelissa@gmail.com,Wheelerfort,PROD747,Dress,Clothing,25.36,12.73,Net Banking,Returned,2025-08-01,2025-01-16,3,22.131672,66.395016,17.752,53.256,13.139016,3.3197508,63.0752652,23.09,39.9852652,4.2,Not Returned,Canada,British Columbia,North Erika,EMP186,5.0,2025,1,-197,High,2025-08,Cheap
ORD752,bcff190d-edfa-4e1e-a02d-1ff236198bb2,Dr. Michael Jarvis,laura81@yahoo.com,Leviland,PROD752,Jacket,Clothing,921.25,39.27,Debit Card,Returned,2025-01-01,2025-02-03,3,559.475125,1678.425375,644.875,1934.625,-256.199625,83.92126875,1594.504106,23.09,1571.414106,4.2,Not Returned,UK,England,East Chelseaton,EMP385,4.0,2025,2,33,High,2025-01,Expensive
ORD753,550c9f3f-f908-4eaa-a795-eca60466de87,Phillip Ramirez,laura81@yahoo.com,Shawnview,PROD753,Air Purifier,Home & Kitchen,83.31,1.66,Credit Card,Delivered,2025-08-01,2025-01-19,3,81.927054,245.781162,58.317,174.951,70.830162,12.2890581,233.4921039,23.09,210.4021039,4.2,Not Returned,Germany,Bavaria,Angelbury,EMP900,5.0,2025,1,-194,High,2025-08,Cheap
ORD755,e6263aed-816d-4f7d-8dfd-1b7aa776f0ac,Alyssa Leon,henrygraham@schneider-chambers.biz,West Christineburgh,PROD755,Smartphone,Electronics,759.81,2.64,Credit Card,Delivered,2025-04-01,2025-01-22,1,739.751016,739.751016,531.867,531.867,207.884016,36.9875508,702.7634652,23.09,679.6734652,4.2,Not Returned,UK,Scotland,Port Manuel,EMP999,5.0,2025,1,-69,High,2025-04,Cheap
ORD756,d3640613-cb44-4872-bc5b-808d2c7bea16,Kyle Coleman,greenmartin@meyers.org,Penabury,PROD756,Dress,Clothing,177.69,29.31,Debit Card,Shipped,2025-10-01,2025-02-04,5,125.609061,628.045305,124.383,621.915,6.130305,31.40226525,596.6430398,23.09,573.5530397,4.2,Not Returned,Australia,New South Wales,New Donald,EMP823,5.0,2025,2,-239,High,2025-10,Cheap
ORD758,3e96747a-afd5-4665-bbad-d21f1120690c,Michael Romero,andersonedward@austin-garcia.net,Matthewmouth,PROD758,Laptop,Sports,946.01,13.13,Net Banking,Pending,2025-11-01,2025-01-28,3,821.798887,2465.396661,662.207,1986.621,478.775661,123.269833,2342.126828,23.09,2319.036828,4.2,Not Returned,France,Île-de-France,Bakerborough,EMP900,5.0,2025,1,-277,High,2025-11,Expensive
ORD760,9fb82191-dae7-40db-a143-98d4727d1548,Amy Gibson,jonathan07@yahoo.com,Kevinview,PROD760,Cookware Set,Home & Kitchen,510.82,39.9,Debit Card,Cancelled,2025-10-01,2025-02-02,1,307.00282,307.00282,357.574,357.574,-50.57118,15.350141,291.652679,23.09,268.562679,4.2,Not Returned,Canada,Ontario,Port Amanda,EMP900,5.0,2025,2,-241,High,2025-10,Cheap
ORD764,ce09312b-3f4a-48ef-bfa4-d49b4cd0ac66,Desiree Kramer,morriswilliam@yahoo.com,Kingtown,PROD764,Dress,Clothing,412.63,39.44,UPI,Returned,2025-05-01,2025-01-20,1,249.888728,249.888728,288.841,288.841,-38.952272,12.4944364,237.3942916,23.09,214.3042916,4.2,Not Returned,UK,Wales,Jamesmouth,EMP237,3.0,2025,1,-101,High,2025-05,Cheap
ORD765,209b356d-8d44-428e-a7fb-22dcba019758,Andrew Smith,tonifowler@gallagher-hanson.com,Wilsonport,PROD765,Football,Sports,111.09,30.64,Credit Card,Pending,2025-10-01,2025-01-19,5,77.052024,385.26012,77.763,388.815,-3.55488,19.263006,365.997114,23.09,342.907114,4.2,Not Returned,India,Maharashtra,Lake Ruth,EMP900,5.0,2025,1,-255,High,2025-10,Cheap
ORD766,ae1718a4-6f6b-4e9d-9953-eef7e81c0163,Kimberly Williams,jamesnunez@harrison-wilkins.com,Port Crystal,PROD766,Fiction Novel,Books,398.82,11.18,Cash on Delivery,Cancelled,2025-12-01,2025-01-18,4,354.231924,1416.927696,279.174,1116.696,300.231696,70.8463848,1346.081311,23.09,1322.991311,4.2,Not Returned,Canada,British Columbia,Chadville,EMP351,2.0,2025,1,-317,High,2025-12,Expensive
ORD767,78ed5772-dcb4-46f2-99ff-69f557fbdee2,Michael Martinez,travislewis@hotmail.com,Butlerland,PROD767,Tennis Racket,Sports,723.92,42.53,UPI,Cancelled,2025-05-01,2025-01-15,1,416.036824,416.036824,506.744,506.744,-90.707176,20.8018412,395.2349828,23.09,372.1449828,4.2,Not Returned,Australia,Queensland,Donaldberg,EMP269,5.0,2025,1,-106,High,2025-05,Cheap
ORD770,5f1f33bf-96cc-4243-97bf-b3e4154cae69,John Garcia,laura81@yahoo.com,Michaelstad,PROD770,Running Shoes,Sports,997.55,26.56,Debit Card,Delivered,2025-09-01,2025-02-07,5,732.60072,3663.0036,698.285,3491.425,171.5786,183.15018,3479.85342,23.09,3456.76342,4.2,Not Returned,India,Tamil Nadu,Lake Robert,EMP900,10.0,2025,2,-206,High,2025-09,Expensive
ORD771,a798c74f-0d84-478c-ab23-94a619d833f7,Laurie Burke,kruegerclaire@gmail.com,West Amyville,PROD771,Smartwatch,Electronics,407.1,16.1,Net Banking,Cancelled,2025-10-01,2025-01-10,4,341.5569,1366.2276,284.97,1139.88,226.3476,68.31138,1297.91622,23.09,1274.82622,4.2,Not Returned,Canada,Ontario,East Reneetown,EMP993,5.0,2025,1,-264,High,2025-10,Expensive
ORD774,1576bf76-bf1b-430e-a617-bfb4e6505deb,Timothy Banks,dblack@yahoo.com,New Sabrina,PROD774,Tennis Racket,Sports,27.82,8.51,UPI,Delivered,2025-05-01,2025-01-09,5,25.452518,127.26259,19.474,97.37,29.89259,6.3631295,120.8994605,23.09,97.8094605,4.2,Not Returned,India,Karnataka,Lyonschester,EMP900,5.0,2025,1,-112,High,2025-05,Cheap
